STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#9     ,puppeteer_HL ,2024-07-25T15:14:27.530Z ,          999   ,             0 ,             6809 ,          6847 ,          599
CRAWLED ,url#10    ,puppeteer    ,2024-07-25T15:14:52.063Z ,          931   ,             0 ,             6688 ,          6747 ,          196
CRAWLED ,url#10    ,OpenWPM      ,2024-07-25T15:14:51.950Z ,         5803   ,             0 ,             6575 ,          6551 ,          196
CRAWLED ,url#10    ,OpenWPM_HL   ,2024-07-25T15:14:51.867Z ,         4832   ,             0 ,             6492 ,          6453 ,          196
CRAWLED ,url#10    ,puppeteer_HL ,2024-07-25T15:14:52.032Z ,          749   ,             0 ,             6657 ,          6682 ,          196
CRAWLED ,url#11    ,puppeteer    ,2024-07-25T15:15:17.064Z ,          939   ,             0 ,             6967 ,          7037 ,          303
CRAWLED ,url#11    ,OpenWPM      ,2024-07-25T15:15:16.821Z ,         6092   ,             0 ,             6724 ,          6670 ,          303
CRAWLED ,url#11    ,OpenWPM_HL   ,2024-07-25T15:15:16.761Z ,         4936   ,             0 ,             6664 ,          6624 ,          303
CRAWLED ,url#11    ,puppeteer_HL ,2024-07-25T15:15:17.046Z ,         1142   ,             0 ,             6949 ,          7030 ,          303
CRAWLED ,url#12    ,puppeteer    ,2024-07-25T15:15:42.105Z ,         1419   ,             0 ,             7145 ,          7182 ,          378
CRAWLED ,url#12    ,OpenWPM      ,2024-07-25T15:15:41.826Z ,         6284   ,             0 ,             6866 ,          6825 ,          378
CRAWLED ,url#12    ,OpenWPM_HL   ,2024-07-25T15:15:41.727Z ,         4681   ,             0 ,             6767 ,          6731 ,          378
CRAWLED ,url#12    ,puppeteer_HL ,2024-07-25T15:15:42.102Z ,          984   ,             0 ,             7142 ,          7181 ,          378
CRAWLED ,url#13    ,puppeteer    ,2024-07-25T15:16:06.629Z ,         1152   ,             0 ,             6657 ,          6698 ,          221
CRAWLED ,url#13    ,OpenWPM      ,2024-07-25T15:16:06.850Z ,         5802   ,             0 ,             6878 ,          6818 ,          221
CRAWLED ,url#13    ,OpenWPM_HL   ,2024-07-25T15:16:06.750Z ,         4463   ,             0 ,             6778 ,          6740 ,          221
CRAWLED ,url#13    ,puppeteer_HL ,2024-07-25T15:16:06.630Z ,          679   ,             0 ,             6658 ,          6685 ,          221
CRAWLED ,url#14    ,puppeteer    ,2024-07-25T15:16:41.574Z ,         1143   ,             0 ,             6693 ,          6720 ,          429
CRAWLED ,url#14    ,OpenWPM      ,2024-07-25T15:16:41.691Z ,         5830   ,             0 ,             6810 ,          6736 ,          429
CRAWLED ,url#14    ,OpenWPM_HL   ,2024-07-25T15:16:41.262Z ,         4143   ,             0 ,             6381 ,          6357 ,          429
CRAWLED ,url#14    ,puppeteer_HL ,2024-07-25T15:16:41.567Z ,         1145   ,             0 ,             6686 ,          6720 ,          429
CRAWLED ,url#15    ,puppeteer    ,2024-07-25T15:17:06.259Z ,         1099   ,             0 ,             6459 ,          6491 ,          119
CRAWLED ,url#15    ,OpenWPM      ,2024-07-25T15:17:06.353Z ,         5601   ,             0 ,             6553 ,          6517 ,          119
