STATUS, ITERATION, CLIENT, DATE, READY AFTER(MS), WATINGTIME(MS), REQUEST AFTER(MS), DONE AFTER(MS), MAX DELAY(MS)
CRAWLED, url#24, OpenWPM, 2024-07-25T07:45:42.872Z, 5561, 0, 6624, 6599, 323
CRAWLED, url#24, puppeteer_HL, 2024-07-25T07:45:42.631Z, 720, 814, 6383, 6412, 323
CRAWLED, url#25, puppeteer, 2024-07-25T07:46:07.374Z, 1102, 811, 6377, 6413, 189
CRAWLED, url#25, OpenWPM_HL, 2024-07-25T07:46:07.214Z, 4068, 108, 6217, 6199, 189
CRAWLED, url#25, OpenWPM, 2024-07-25T07:46:07.187Z, 5557, 0, 6190, 6171, 189
CRAWLED, url#25, puppeteer_HL, 2024-07-25T07:46:07.376Z, 646, 814, 6379, 6407, 189
CRAWLED, url#26, puppeteer, 2024-07-25T07:46:41.746Z, 1424, 811, 6372, 6418, 92
CRAWLED, url#26, OpenWPM_HL, 2024-07-25T07:46:41.663Z, 4119, 108, 6289, 6271, 92
CRAWLED, url#26, OpenWPM, 2024-07-25T07:46:41.703Z, 5552, 0, 6329, 6286, 92
CRAWLED, url#26, puppeteer_HL, 2024-07-25T07:46:41.755Z, 1121, 814, 6381, 6417, 92
CRAWLED, url#27, puppeteer, 2024-07-25T07:47:06.904Z, 1179, 811, 7065, 7129, 227
CRAWLED, url#27, OpenWPM_HL, 2024-07-25T07:47:06.803Z, 4908, 108, 6964, 6930, 227
CRAWLED, url#27, OpenWPM, 2024-07-25T07:47:06.680Z, 6243, 0, 6841, 6820, 227
CRAWLED, url#27, puppeteer_HL, 2024-07-25T07:47:06.907Z, 776, 814, 7068, 7113, 227
CRAWLED, url#28, puppeteer, 2024-07-25T07:47:41.376Z, 1198, 811, 6465, 6504, 183
CRAWLED, url#28, OpenWPM_HL, 2024-07-25T07:47:41.197Z, 4058, 108, 6286, 6270, 183
CRAWLED, url#28, OpenWPM, 2024-07-25T07:47:41.262Z, 5640, 0, 6351, 6325, 183
