STATUS      ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CALIBRATION ,#8        ,puppeteer_HL ,2024-07-24T18:56:52.486Z ,          845   ,             0 ,             5776 ,          5829 ,          668
CALIBRATION ,#9        ,OpenWPM      ,2024-07-24T18:57:18.098Z ,         6053   ,             0 ,             6770 ,          6740 ,          713
CALIBRATION ,#9        ,puppeteer    ,2024-07-24T18:57:17.390Z ,         1155   ,             0 ,             6062 ,          6104 ,          713
CALIBRATION ,#9        ,OpenWPM_HL   ,2024-07-24T18:57:18.101Z ,         4789   ,             0 ,             6773 ,          6753 ,          713
CALIBRATION ,#9        ,puppeteer_HL ,2024-07-24T18:57:17.388Z ,          734   ,             0 ,             6060 ,          6104 ,          713
CRAWLED     ,url#1     ,OpenWPM      ,2024-07-24T18:57:42.586Z ,         5241   ,            11 ,             6289 ,          6265 ,          473
CRAWLED     ,url#1     ,puppeteer    ,2024-07-24T18:57:42.249Z ,         1233   ,           694 ,             5952 ,          5999 ,          473
CRAWLED     ,url#1     ,OpenWPM_HL   ,2024-07-24T18:57:42.711Z ,         4252   ,             0 ,             6414 ,          6394 ,          473
CRAWLED     ,url#1     ,puppeteer_HL ,2024-07-24T18:57:42.238Z ,          740   ,           693 ,             5941 ,          5971 ,          473
CRAWLED     ,url#2     ,OpenWPM      ,2024-07-24T18:58:17.356Z ,         5441   ,            11 ,             6514 ,          6493 ,          369
CRAWLED     ,url#2     ,puppeteer    ,2024-07-24T18:58:16.989Z ,         1054   ,           694 ,             6147 ,          6184 ,          369
CRAWLED     ,url#2     ,OpenWPM_HL   ,2024-07-24T18:58:17.331Z ,         4164   ,             0 ,             6489 ,          6470 ,          369
CRAWLED     ,url#2     ,puppeteer_HL ,2024-07-24T18:58:16.987Z ,         1126   ,           693 ,             6145 ,          6201 ,          369
CRAWLED     ,url#3     ,OpenWPM      ,2024-07-24T18:58:42.023Z ,         5595   ,            11 ,             6512 ,          6489 ,          217
CRAWLED     ,url#3     ,puppeteer    ,2024-07-24T18:58:41.814Z ,         1260   ,           694 ,             6303 ,          6328 ,          217
CRAWLED     ,url#3     ,OpenWPM_HL   ,2024-07-24T18:58:41.853Z ,         4329   ,             0 ,             6342 ,          6286 ,          217
CRAWLED     ,url#3     ,puppeteer_HL ,2024-07-24T18:58:41.806Z ,          739   ,           693 ,             6295 ,          6342 ,          217
CRAWLED     ,url#4     ,OpenWPM      ,2024-07-24T18:59:16.388Z ,         5552   ,            11 ,             6464 ,          6436 ,          209
CRAWLED     ,url#4     ,puppeteer    ,2024-07-24T18:59:16.179Z ,         1194   ,           694 ,             6255 ,          6300 ,          209
CRAWLED     ,url#4     ,OpenWPM_HL   ,2024-07-24T18:59:16.254Z ,         4343   ,             0 ,             6330 ,          6291 ,          209
CRAWLED     ,url#4     ,puppeteer_HL ,2024-07-24T18:59:16.183Z ,          804   ,           693 ,             6259 ,          6290 ,          209
CRAWLED     ,url#5     ,OpenWPM      ,2024-07-24T18:59:41.236Z ,         5930   ,            11 ,             6733 ,          6715 ,          408
CRAWLED     ,url#5     ,puppeteer    ,2024-07-24T18:59:41.135Z ,         1275   ,           694 ,             6632 ,          6671 ,          408
CRAWLED     ,url#5     ,OpenWPM_HL   ,2024-07-24T18:59:40.828Z ,         4422   ,             0 ,             6325 ,          6301 ,          408
CRAWLED     ,url#5     ,puppeteer_HL ,2024-07-24T18:59:41.139Z ,          863   ,           693 ,             6636 ,          6683 ,          408
CRAWLED     ,url#6     ,OpenWPM      ,2024-07-24T19:00:06.255Z ,         5968   ,            11 ,             6872 ,          6851 ,          204
CRAWLED     ,url#6     ,puppeteer    ,2024-07-24T19:00:06.061Z ,         1195   ,           694 ,             6678 ,          6728 ,          204
CRAWLED     ,url#6     ,OpenWPM_HL   ,2024-07-24T19:00:06.104Z ,         4680   ,             0 ,             6721 ,          6683 ,          204
CRAWLED     ,url#6     ,puppeteer_HL ,2024-07-24T19:00:06.051Z ,         1026   ,           693 ,             6668 ,          6717 ,          204
CRAWLED     ,url#7     ,OpenWPM      ,2024-07-24T19:00:30.849Z ,         5811   ,            11 ,             6449 ,          6427 ,          166
CRAWLED     ,url#7     ,puppeteer    ,2024-07-24T19:00:30.916Z ,         1169   ,           694 ,             6516 ,          6552 ,          166
CRAWLED     ,url#7     ,OpenWPM_HL   ,2024-07-24T19:00:31.015Z ,         4785   ,             0 ,             6615 ,          6562 ,          166
CRAWLED     ,url#7     ,puppeteer_HL ,2024-07-24T19:00:30.912Z ,          841   ,           693 ,             6512 ,          6549 ,          166
CRAWLED     ,url#8     ,OpenWPM      ,2024-07-24T19:00:55.674Z ,         5697   ,            11 ,             6551 ,          6528 ,          148
CRAWLED     ,url#8     ,puppeteer    ,2024-07-24T19:00:55.529Z ,         1147   ,           694 ,             6406 ,          6458 ,          148
CRAWLED     ,url#8     ,OpenWPM_HL   ,2024-07-24T19:00:55.577Z ,         4473   ,             0 ,             6454 ,          6406 ,          148
CRAWLED     ,url#8     ,puppeteer_HL ,2024-07-24T19:00:55.526Z ,          801   ,           693 ,             6403 ,          6447 ,          148
CRAWLED     ,url#9     ,OpenWPM      ,2024-07-24T19:01:30.062Z ,         5336   ,            11 ,             6270 ,          6267 ,          397
CRAWLED     ,url#9     ,puppeteer    ,2024-07-24T19:01:29.844Z ,         1206   ,           694 ,             6052 ,          6078 ,          397
CRAWLED     ,url#9     ,OpenWPM_HL   ,2024-07-24T19:01:30.225Z ,         4538   ,             0 ,             6433 ,          6416 ,          397
CRAWLED     ,url#9     ,puppeteer_HL ,2024-07-24T19:01:29.828Z ,          706   ,           693 ,             6036 ,          6075 ,          397
CRAWLED     ,url#10    ,OpenWPM      ,2024-07-24T19:01:55.241Z ,         6080   ,            11 ,             6889 ,          6820 ,          108
CRAWLED     ,url#10    ,puppeteer    ,2024-07-24T19:01:55.149Z ,         1075   ,           694 ,             6797 ,          6847 ,          108
