STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#9     ,OpenWPM      ,2024-07-23T17:43:55.682Z ,         6133   ,             0 ,             6614 ,          6596 ,         5481
CRAWLED ,url#9     ,puppeteer_HL ,2024-07-23T17:43:50.640Z ,          915   ,             0 ,             1572 ,          2860 ,         5481
CRAWLED ,url#10    ,puppeteer    ,2024-07-23T17:44:16.414Z ,         1791   ,             0 ,             2116 ,          3515 ,         4770
CRAWLED ,url#10    ,OpenWPM_HL   ,2024-07-23T17:44:20.690Z ,         4910   ,             0 ,             6392 ,          6356 ,         4770
CRAWLED ,url#10    ,OpenWPM      ,2024-07-23T17:44:21.073Z ,         6352   ,             0 ,             6775 ,          6724 ,         4770
CRAWLED ,url#10    ,puppeteer_HL ,2024-07-23T17:44:16.303Z ,         1425   ,             0 ,             2005 ,          3395 ,         4770
CRAWLED ,url#11    ,puppeteer    ,2024-07-23T17:44:40.932Z ,         1142   ,             0 ,             1666 ,          3024 ,         5251
CRAWLED ,url#11    ,OpenWPM_HL   ,2024-07-23T17:44:45.901Z ,         4871   ,             0 ,             6635 ,          6612 ,         5251
CRAWLED ,url#11    ,OpenWPM      ,2024-07-23T17:44:45.575Z ,         5898   ,             0 ,             6309 ,          6283 ,         5251
CRAWLED ,url#11    ,puppeteer_HL ,2024-07-23T17:44:40.650Z ,          763   ,             0 ,             1384 ,          2702 ,         5251
CRAWLED ,url#12    ,puppeteer    ,2024-07-23T17:45:05.719Z ,         1369   ,             0 ,             1692 ,          3028 ,         4956
CRAWLED ,url#12    ,OpenWPM_HL   ,2024-07-23T17:45:10.675Z ,         4709   ,             0 ,             6648 ,          6627 ,         4956
CRAWLED ,url#12    ,OpenWPM      ,2024-07-23T17:45:10.349Z ,         5935   ,             0 ,             6322 ,          6301 ,         4956
CRAWLED ,url#12    ,puppeteer_HL ,2024-07-23T17:45:05.802Z ,         1102   ,             0 ,             1775 ,          3102 ,         4956
