STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#9     ,OpenWPM_HL   ,2024-07-25T19:45:02.749Z ,         4372   ,             0 ,             6391 ,          6354 ,         5204
CRAWLED ,url#9     ,puppeteer_HL ,2024-07-25T19:44:57.647Z ,          752   ,             0 ,             1289 ,          2624 ,         5204
CRAWLED ,url#10    ,OpenWPM      ,2024-07-25T19:45:37.290Z ,         5897   ,             0 ,             6351 ,          6307 ,         4884
CRAWLED ,url#10    ,puppeteer    ,2024-07-25T19:45:32.879Z ,         1525   ,             0 ,             1940 ,          3366 ,         4884
CRAWLED ,url#10    ,OpenWPM_HL   ,2024-07-25T19:45:37.648Z ,         4723   ,             0 ,             6709 ,          6661 ,         4884
CRAWLED ,url#10    ,puppeteer_HL ,2024-07-25T19:45:32.764Z ,         1252   ,             0 ,             1825 ,          3229 ,         4884
CRAWLED ,url#11    ,OpenWPM      ,2024-07-25T19:46:11.885Z ,         5677   ,             0 ,             6474 ,          6434 ,         5148
CRAWLED ,url#11    ,puppeteer    ,2024-07-25T19:46:06.962Z ,         1116   ,             0 ,             1551 ,          2892 ,         5148
CRAWLED ,url#11    ,OpenWPM_HL   ,2024-07-25T19:46:11.880Z ,         4463   ,             0 ,             6469 ,          6427 ,         5148
CRAWLED ,url#11    ,puppeteer_HL ,2024-07-25T19:46:06.737Z ,          687   ,             0 ,             1326 ,          2656 ,         5148
CRAWLED ,url#12    ,OpenWPM      ,2024-07-25T19:46:36.746Z ,         5957   ,             0 ,             6695 ,          6662 ,         5422
CRAWLED ,url#12    ,puppeteer    ,2024-07-25T19:46:31.552Z ,         1099   ,             0 ,             1501 ,          2789 ,         5422
CRAWLED ,url#12    ,OpenWPM_HL   ,2024-07-25T19:46:36.800Z ,         4658   ,             0 ,             6749 ,          6715 ,         5422
CRAWLED ,url#12    ,puppeteer_HL ,2024-07-25T19:46:31.378Z ,          648   ,             0 ,             1327 ,          2659 ,         5422
