STATUS  ,ITERATION ,CLIENT       ,DATE                     ,READY AFTER(MS) ,WATINGTIME(MS) ,REQUEST AFTER(MS) ,DONE AFTER(MS) ,MAX DELAY(MS)
CRAWLED ,url#34    ,OpenWPM_HL   ,2024-07-24T07:43:50.792Z ,         4840   ,             0 ,             6613 ,          6580 ,         5328
CRAWLED ,url#34    ,OpenWPM      ,2024-07-24T07:43:50.715Z ,         5781   ,             0 ,             6536 ,          6519 ,         5328
CRAWLED ,url#35    ,puppeteer_HL ,2024-07-24T07:44:10.634Z ,         1011   ,             0 ,             1688 ,          2967 ,         4877
CRAWLED ,url#35    ,puppeteer    ,2024-07-24T07:44:10.775Z ,         1393   ,             0 ,             1829 ,          3150 ,         4877
CRAWLED ,url#35    ,OpenWPM_HL   ,2024-07-24T07:44:15.511Z ,         4417   ,             0 ,             6565 ,          6544 ,         4877
CRAWLED ,url#35    ,OpenWPM      ,2024-07-24T07:44:14.984Z ,         5588   ,             0 ,             6038 ,          6020 ,         4877
CRAWLED ,url#36    ,puppeteer_HL ,2024-07-24T07:44:45.482Z ,         1119   ,             0 ,             1804 ,          3116 ,         5352
CRAWLED ,url#36    ,puppeteer    ,2024-07-24T07:44:45.268Z ,         1176   ,             0 ,             1590 ,          2879 ,         5352
CRAWLED ,url#36    ,OpenWPM_HL   ,2024-07-24T07:44:50.620Z ,         4928   ,             0 ,             6942 ,          6911 ,         5352
CRAWLED ,url#36    ,OpenWPM      ,2024-07-24T07:44:50.558Z ,         6183   ,             0 ,             6880 ,          6860 ,         5352
CRAWLED ,url#37    ,puppeteer_HL ,2024-07-24T07:45:20.247Z ,          967   ,             0 ,             1578 ,          2910 ,         5338
CRAWLED ,url#37    ,puppeteer    ,2024-07-24T07:45:20.414Z ,         1172   ,             0 ,             1745 ,          3074 ,         5338
CRAWLED ,url#37    ,OpenWPM_HL   ,2024-07-24T07:45:25.585Z ,         4763   ,             0 ,             6916 ,          6899 ,         5338
CRAWLED ,url#37    ,OpenWPM      ,2024-07-24T07:45:25.469Z ,         5874   ,             0 ,             6800 ,          6778 ,         5338
CRAWLED ,url#38    ,puppeteer_HL ,2024-07-24T07:45:45.460Z ,         1087   ,             0 ,             1699 ,          3026 ,         5270
CRAWLED ,url#38    ,puppeteer    ,2024-07-24T07:45:45.721Z ,         1681   ,             0 ,             1960 ,          3223 ,         5270
CRAWLED ,url#38    ,OpenWPM_HL   ,2024-07-24T07:45:50.730Z ,         5284   ,             0 ,             6969 ,          6939 ,         5270
CRAWLED ,url#38    ,OpenWPM      ,2024-07-24T07:45:50.636Z ,         6242   ,             0 ,             6875 ,          6875 ,         5270
CRAWLED ,url#39    ,puppeteer_HL ,2024-07-24T07:46:20.042Z ,          726   ,             0 ,             1254 ,          2546 ,         5411
CRAWLED ,url#39    ,puppeteer    ,2024-07-24T07:46:20.413Z ,         1206   ,             0 ,             1625 ,          2966 ,         5411
CRAWLED ,url#39    ,OpenWPM_HL   ,2024-07-24T07:46:25.453Z ,         4764   ,             0 ,             6665 ,          6642 ,         5411
CRAWLED ,url#39    ,OpenWPM      ,2024-07-24T07:46:24.951Z ,         5552   ,             0 ,             6163 ,          6141 ,         5411
CRAWLED ,url#40    ,puppeteer_HL ,2024-07-24T07:46:55.080Z ,          884   ,             0 ,             1469 ,          2792 ,         5079
CRAWLED ,url#40    ,puppeteer    ,2024-07-24T07:46:55.369Z ,         1275   ,             0 ,             1758 ,          3104 ,         5079
CRAWLED ,url#40    ,OpenWPM_HL   ,2024-07-24T07:47:00.070Z ,         4980   ,             0 ,             6459 ,          6439 ,         5079
CRAWLED ,url#40    ,OpenWPM      ,2024-07-24T07:47:00.159Z ,         5734   ,             0 ,             6548 ,          6531 ,         5079
CRAWLED ,url#41    ,puppeteer_HL ,2024-07-24T07:47:19.731Z ,          737   ,             0 ,             1435 ,          2716 ,         5458
CRAWLED ,url#41    ,puppeteer    ,2024-07-24T07:47:20.024Z ,         1252   ,             0 ,             1728 ,          3043 ,         5458
CRAWLED ,url#41    ,OpenWPM_HL   ,2024-07-24T07:47:25.189Z ,         4613   ,             0 ,             6893 ,          6868 ,         5458
CRAWLED ,url#41    ,OpenWPM      ,2024-07-24T07:47:25.170Z ,         6066   ,             0 ,             6874 ,          6851 ,         5458
CRAWLED ,url#42    ,puppeteer_HL ,2024-07-24T07:47:55.009Z ,         1065   ,             0 ,             1663 ,          2997 ,         5832
CRAWLED ,url#42    ,puppeteer    ,2024-07-24T07:47:54.476Z ,         1041   ,             0 ,             1130 ,          2530 ,         5832
CRAWLED ,url#42    ,OpenWPM_HL   ,2024-07-24T07:48:00.308Z ,         4919   ,             0 ,             6962 ,          6940 ,         5832
CRAWLED ,url#42    ,OpenWPM      ,2024-07-24T07:47:59.817Z ,         5634   ,             0 ,             6471 ,          6457 ,         5832
CRAWLED ,url#43    ,puppeteer_HL ,2024-07-24T07:48:19.814Z ,          733   ,             0 ,             1374 ,          2666 ,         5193
CRAWLED ,url#43    ,puppeteer    ,2024-07-24T07:48:20.018Z ,         1091   ,             0 ,             1578 ,          2944 ,         5193
CRAWLED ,url#43    ,OpenWPM_HL   ,2024-07-24T07:48:25.007Z ,         4488   ,             0 ,             6567 ,          6536 ,         5193
CRAWLED ,url#43    ,OpenWPM      ,2024-07-24T07:48:24.869Z ,         5729   ,             0 ,             6429 ,          6408 ,         5193
CRAWLED ,url#44    ,puppeteer_HL ,2024-07-24T07:48:54.741Z ,         1004   ,             0 ,             1609 ,          2903 ,         5179
CRAWLED ,url#44    ,puppeteer    ,2024-07-24T07:48:54.922Z ,         1343   ,             0 ,             1790 ,          3066 ,         5179
CRAWLED ,url#44    ,OpenWPM_HL   ,2024-07-24T07:48:59.920Z ,         4966   ,             0 ,             6788 ,          6773 ,         5179
CRAWLED ,url#44    ,OpenWPM      ,2024-07-24T07:48:59.576Z ,         5944   ,             0 ,             6444 ,          6423 ,         5179
CRAWLED ,url#45    ,puppeteer_HL ,2024-07-24T07:49:19.139Z ,          560   ,             0 ,             1049 ,          2276 ,         6087
CRAWLED ,url#45    ,puppeteer    ,2024-07-24T07:49:19.837Z ,         1452   ,             0 ,             1747 ,          3036 ,         6087
CRAWLED ,url#45    ,OpenWPM_HL   ,2024-07-24T07:49:25.226Z ,         4978   ,             0 ,             7136 ,          7120 ,         6087
CRAWLED ,url#45    ,OpenWPM      ,2024-07-24T07:49:24.780Z ,         6104   ,             0 ,             6690 ,          6673 ,         6087
CRAWLED ,url#46    ,puppeteer_HL ,2024-07-24T07:49:44.922Z ,          973   ,             0 ,             1562 ,          2875 ,         4820
CRAWLED ,url#46    ,puppeteer    ,2024-07-24T07:49:45.266Z ,         1485   ,             0 ,             1906 ,          3160 ,         4820
CRAWLED ,url#46    ,OpenWPM_HL   ,2024-07-24T07:49:49.742Z ,         4358   ,             0 ,             6382 ,          6364 ,         4820
CRAWLED ,url#46    ,OpenWPM      ,2024-07-24T07:49:49.615Z ,         5522   ,             0 ,             6255 ,          6233 ,         4820
CRAWLED ,url#47    ,puppeteer_HL ,2024-07-24T07:50:09.174Z ,          665   ,             0 ,             1294 ,          2595 ,         5203
CRAWLED ,url#47    ,puppeteer    ,2024-07-24T07:50:09.438Z ,         1050   ,             0 ,             1558 ,          2902 ,         5203
CRAWLED ,url#47    ,OpenWPM_HL   ,2024-07-24T07:50:14.377Z ,         4614   ,             0 ,             6497 ,          6471 ,         5203
CRAWLED ,url#47    ,OpenWPM      ,2024-07-24T07:50:14.309Z ,         5725   ,             0 ,             6429 ,          6413 ,         5203
CRAWLED ,url#48    ,puppeteer_HL ,2024-07-24T07:50:44.056Z ,          998   ,             0 ,             1611 ,          2932 ,         4862
CRAWLED ,url#48    ,puppeteer    ,2024-07-24T07:50:44.213Z ,         1352   ,             0 ,             1768 ,          3084 ,         4862
CRAWLED ,url#48    ,OpenWPM_HL   ,2024-07-24T07:50:48.918Z ,         4382   ,             0 ,             6473 ,          6458 ,         4862
CRAWLED ,url#48    ,OpenWPM      ,2024-07-24T07:50:48.628Z ,         5616   ,             0 ,             6183 ,          6166 ,         4862
CRAWLED ,url#49    ,puppeteer_HL ,2024-07-24T07:51:18.543Z ,         1150   ,             0 ,             1741 ,          3065 ,         5017
CRAWLED ,url#49    ,puppeteer    ,2024-07-24T07:51:18.823Z ,         1826   ,             0 ,             2021 ,          3306 ,         5017
CRAWLED ,url#49    ,OpenWPM_HL   ,2024-07-24T07:51:23.560Z ,         4743   ,             0 ,             6758 ,          6740 ,         5017
CRAWLED ,url#49    ,OpenWPM      ,2024-07-24T07:51:23.183Z ,         5609   ,             0 ,             6381 ,          6361 ,         5017
